Date,Open,High,Low,Close,Volume,Dividend
2019-07-17,2007.05,2012.0,1992.03,1992.03,2558800,0
2019-07-18,1980.01,1987.5,1951.55,1977.9,3504300,0
2019-07-19,1991.21,1996.0,1962.23,1964.52,3185600,0
2019-07-22,1971.14,1989.0,1958.26,1985.63,2900000,0
2019-07-23,1995.99,1997.79,1973.13,1994.49,2703500,0
2019-07-24,1969.3,2001.3,1965.87,2000.81,2631300,0
2019-07-25,2001.0,2001.2,1972.72,1973.82,4136500,0
2019-07-26,1942.0,1950.9,1924.51,1943.05,4927100,0
2019-07-29,1930.0,1932.23,1890.54,1912.45,4493200,0
2019-07-30,1891.12,1909.89,1883.48,1898.53,2910900,0
2019-07-31,1898.11,1899.55,1849.44,1866.78,4470700,0
2019-08-01,1871.72,1897.92,1844.01,1855.32,4713300,0
2019-08-02,1845.07,1846.36,1808.02,1823.24,4956200,0
2019-08-05,1770.22,1788.67,1748.78,1765.13,6058200,0
2019-08-06,1792.23,1793.77,1753.4,1787.83,5070300,0
2019-08-07,1773.99,1798.93,1757.0,1793.4,4526900,0
2019-08-08,1806.0,1834.26,1798.11,1832.89,3701200,0
2019-08-09,1828.95,1831.09,1802.22,1807.58,2879800,0
2019-08-12,1795.99,1800.98,1777.0,1784.92,2905500,0
2019-08-13,1783.0,1831.74,1780.0,1824.34,3994000,0
2019-08-14,1793.01,1795.65,1757.22,1762.96,4893600,0
2019-08-15,1781.99,1788.0,1761.96,1776.12,3759100,0
2019-08-16,1792.89,1802.91,1784.55,1792.57,3018000,0
2019-08-19,1818.08,1826.0,1812.61,1816.12,2816300,0
2019-08-20,1814.5,1816.82,1799.88,1801.38,1929500,0
2019-08-21,1819.39,1829.58,1815.0,1823.54,2031800,0
2019-08-22,1828.0,1829.41,1800.1,1804.66,2653500,0
2019-08-23,1793.03,1804.9,1745.23,1749.62,5270800,0
2019-08-26,1766.91,1770.0,1743.51,1768.87,3080000,0
2019-08-27,1775.73,1779.4,1746.68,1761.83,3019700,0
2019-08-28,1755.0,1767.86,1744.05,1764.25,2419700,0
2019-08-29,1783.0,1798.55,1777.25,1786.4,3015100,0
2019-08-30,1797.49,1799.74,1764.57,1776.29,3058700,0
2019-09-03,1770.0,1800.8,1768.0,1789.84,3543000,0
2019-09-04,1805.0,1807.63,1796.23,1800.62,2324100,0
2019-09-05,1821.95,1842.0,1815.58,1840.72,3310800,0
2019-09-06,1838.22,1840.65,1826.4,1833.51,2496900,0
2019-09-09,1841.0,1850.0,1824.61,1831.35,2999500,0
2019-09-10,1822.75,1825.81,1805.34,1820.55,2613900,0
2019-09-11,1812.14,1833.42,1809.08,1822.99,2432800,0
2019-09-12,1837.63,1853.66,1834.28,1843.55,2823500,0
2019-09-13,1842.01,1846.12,1835.17,1839.34,1971300,0
2019-09-16,1824.02,1825.69,1800.2,1807.84,3675500,0
2019-09-17,1807.08,1823.99,1804.1,1822.55,1982400,0
2019-09-18,1817.04,1822.06,1795.5,1817.46,2505600,0
2019-09-19,1821.02,1832.57,1817.9,1821.5,2031500,0
2019-09-20,1821.71,1830.63,1780.92,1794.16,5341900,0
2019-09-23,1777.0,1792.7,1767.32,1785.3,2922300,0
2019-09-24,1790.61,1795.71,1735.55,1741.61,4616000,0
2019-09-25,1747.36,1773.0,1723.0,1768.33,3493200,0
2019-09-26,1762.79,1763.37,1731.5,1739.84,3536800,0
2019-09-27,1748.0,1749.12,1713.82,1725.45,3907200,0
2019-09-30,1726.99,1737.46,1709.22,1735.91,2644700,0
2019-10-01,1746.0,1755.6,1728.41,1735.65,3084500,0
2019-10-02,1727.74,1728.89,1705.0,1713.23,3301100,0
2019-10-03,1713.0,1725.0,1685.06,1724.42,3468200,0
2019-10-04,1726.02,1740.58,1719.23,1739.65,2471900,0
2019-10-07,1731.63,1747.83,1723.7,1732.66,2154700,0
2019-10-08,1722.49,1727.0,1705.0,1705.51,2542000,0
2019-10-09,1719.61,1729.95,1714.36,1721.99,2043500,0
2019-10-10,1725.24,1738.29,1713.75,1720.26,2575200,0
2019-10-11,1742.92,1745.45,1729.86,1731.92,3255000,0
2019-10-14,1728.91,1741.89,1722.0,1736.43,1910200,0
2019-10-15,1742.14,1776.45,1740.62,1767.38,3111700,0
2019-10-16,1773.33,1786.24,1770.52,1777.43,2763400,0
2019-10-17,1796.49,1798.85,1782.02,1787.48,2647400,0
2019-10-18,1787.8,1793.98,1749.2,1757.51,3362500,0
2019-10-21,1769.66,1785.88,1765.0,1785.66,2130400,0
2019-10-22,1788.15,1789.78,1762.0,1765.73,2111700,0
2019-10-23,1761.3,1770.05,1742.0,1762.17,2138200,0
2019-10-24,1771.09,1788.34,1760.27,1780.78,4446100,0
2019-10-25,1697.55,1764.21,1695.0,1761.33,9626400,0
2019-10-28,1748.06,1778.7,1742.5,1777.08,3708900,0
2019-10-29,1774.81,1777.0,1755.81,1762.71,2276900,0
2019-10-30,1760.24,1782.38,1759.12,1779.99,2449400,0
2019-10-31,1775.99,1792.0,1771.48,1776.66,2781200,0
2019-11-01,1788.01,1797.45,1785.21,1791.44,2790400,0
2019-11-04,1801.01,1815.06,1801.01,1804.66,2771900,0
2019-11-05,1809.16,1810.25,1794.0,1801.71,1885500,0
2019-11-06,1801.0,1802.5,1788.58,1795.77,2029800,0
2019-11-07,1803.76,1805.9,1783.48,1788.2,2651100,0
2019-11-08,1787.89,1789.88,1774.04,1785.88,2123300,0
2019-11-11,1778.0,1780.0,1767.13,1771.65,1946000,0
2019-11-12,1774.66,1786.22,1771.91,1778.0,2037600,0
2019-11-13,1773.39,1775.0,1747.32,1753.11,2989500,0
2019-11-14,1751.43,1766.59,1749.56,1754.6,2264800,0
2019-11-15,1760.05,1761.68,1732.86,1739.49,3927600,0
2019-11-18,1738.3,1753.7,1722.71,1752.53,2839500,0
2019-11-19,1756.99,1760.68,1743.03,1752.79,2270800,0
2019-11-20,1749.14,1762.52,1734.12,1745.53,2790000,0
2019-11-21,1743.0,1746.87,1730.36,1734.71,2662900,0
2019-11-22,1739.02,1746.43,1731.0,1745.72,2479100,0
2019-11-25,1753.25,1777.42,1753.24,1773.84,3486200,0
2019-11-26,1779.92,1797.03,1778.35,1796.94,3181200,0
2019-11-27,1801.0,1824.5,1797.31,1818.51,3025600,0
2019-11-29,1817.78,1824.69,1800.79,1800.8,1923400,0
2019-12-02,1804.4,1805.55,1762.68,1781.6,3925600,0
2019-12-03,1760.0,1772.87,1747.23,1769.96,3380900,0
2019-12-04,1774.01,1789.09,1760.22,1760.69,2670100,0
2019-12-05,1763.5,1763.5,1740.0,1740.48,2823800,0
2019-12-06,1751.2,1754.4,1740.13,1751.6,3117400,0
2019-12-09,1750.66,1766.89,1745.61,1749.51,2442800,0
2019-12-10,1747.4,1750.67,1735.0,1739.21,2514300,0
2019-12-11,1741.67,1750.0,1735.71,1748.72,2097600,0
2019-12-12,1750.0,1764.0,1745.44,1760.33,3095900,0
2019-12-13,1765.0,1768.99,1755.0,1760.94,2745700,0
2019-12-16,1767.0,1769.5,1757.05,1769.21,3145200,0
2019-12-17,1778.01,1792.0,1777.39,1790.66,3644400,0
2019-12-18,1795.02,1798.2,1782.36,1784.03,3351400,0
2019-12-19,1780.5,1792.99,1774.06,1792.28,2652800,0
2019-12-20,1799.62,1802.97,1782.45,1786.5,5150800,0
2019-12-23,1788.26,1793.0,1784.51,1793.0,2136400,0
2019-12-24,1793.81,1795.57,1787.58,1789.21,881300,0
2019-12-26,1801.01,1870.46,1799.5,1868.77,6005400,0
2019-12-27,1882.92,1901.4,1866.01,1869.8,6186600,0
2019-12-30,1874.0,1884.0,1840.62,1846.89,3674700,0
2019-12-31,1842.0,1853.26,1832.23,1847.84,2506500,0
2020-01-02,1875.0,1898.01,1864.15,1898.01,4029000,0
2020-01-03,1864.5,1886.2,1864.5,1874.97,3764400,0
2020-01-06,1860.0,1903.69,1860.0,1902.88,4061800,0
2020-01-07,1904.5,1913.89,1892.04,1906.86,4044900,0
2020-01-08,1898.04,1911.0,1886.44,1891.97,3508000,0
2020-01-09,1909.89,1917.82,1895.8,1901.05,3167300,0
2020-01-10,1905.37,1906.94,1880.0,1883.16,2853700,0
2020-01-13,1891.31,1898.0,1880.8,1891.3,2780800,0
2020-01-14,1885.88,1887.11,1858.55,1869.44,3440900,0
2020-01-15,1872.25,1878.86,1855.09,1862.02,2896600,0
2020-01-16,1882.99,1885.59,1866.02,1877.94,2659500,0
2020-01-17,1885.89,1886.64,1857.25,1864.72,3997300,0
2020-01-21,1865.0,1894.27,1860.0,1892.0,3707800,0
2020-01-22,1896.09,1902.5,1883.34,1887.46,3216300,0
2020-01-23,1885.11,1889.98,1872.76,1884.58,2484600,0
2020-01-24,1891.37,1894.99,1847.44,1861.64,3766200,0
2020-01-27,1820.0,1841.0,1815.34,1828.34,3528500,0
2020-01-28,1840.5,1858.11,1830.02,1853.25,2808000,0
2020-01-29,1864.0,1874.75,1855.02,1858.0,2088000,0
2020-01-30,1858.0,1872.87,1850.61,1870.68,6327400,0
2020-01-31,2051.47,2055.72,2002.27,2008.72,15567300,0
2020-02-03,2010.6,2048.5,2000.25,2004.2,5899100,0
2020-02-04,2029.88,2059.8,2015.37,2049.67,5289300,0
2020-02-05,2071.02,2071.02,2032.0,2039.87,4376200,0
2020-02-06,2041.02,2056.3,2024.8,2050.23,3183000,0
2020-02-07,2041.99,2098.53,2038.1,2079.28,5095300,0
2020-02-10,2085.01,2135.6,2084.96,2133.91,5056200,0
2020-02-11,2150.9,2185.95,2136.0,2150.8,5746000,0
2020-02-12,2163.2,2180.25,2155.29,2160.0,3334300,0
2020-02-13,2144.99,2170.28,2142.0,2149.87,3031800,0
2020-02-14,2155.68,2159.04,2125.89,2134.87,2606200,0
2020-02-18,2125.02,2166.07,2124.11,2155.67,2945600,0
2020-02-19,2167.8,2185.1,2161.12,2170.22,2561200,0
2020-02-20,2173.07,2176.79,2127.45,2153.1,3131300,0
2020-02-21,2142.15,2144.55,2088.0,2095.97,4646300,0
2020-02-24,2003.18,2039.3,1987.97,2009.29,6547000,0
2020-02-25,2026.42,2034.6,1958.42,1972.74,6219100,0
2020-02-26,1970.28,2014.67,1960.45,1979.59,5224600,0
2020-02-27,1934.38,1975.0,1882.76,1884.3,8144000,0
2020-02-28,1814.63,1889.76,1811.13,1883.75,9493800,0
2020-03-02,1906.49,1954.51,1870.0,1953.95,6761700,0
2020-03-03,1975.37,1996.33,1888.09,1908.99,7534500,0
2020-03-04,1946.57,1978.0,1922.0,1975.83,4772900,0
2020-03-05,1933.0,1960.72,1910.0,1924.03,4748200,0
2020-03-06,1875.0,1910.87,1869.5,1901.09,5273600,0
2020-03-09,1773.86,1862.77,1761.29,1800.61,7813200,0
2020-03-10,1870.88,1894.27,1818.17,1891.82,7133300,0
2020-03-11,1857.85,1871.32,1801.5,1820.86,5624800,0
2020-03-12,1721.98,1765.0,1675.0,1676.61,11346200,0
2020-03-13,1755.0,1786.31,1680.62,1785.0,8809700,0
2020-03-16,1641.51,1759.45,1626.03,1689.15,8917300,0
2020-03-17,1775.47,1857.78,1689.24,1807.84,10917100,0
2020-03-18,1750.0,1841.66,1745.0,1830.0,9645200,0
2020-03-19,1860.0,1945.0,1832.65,1880.93,10399900,0
2020-03-20,1926.31,1957.0,1820.73,1846.09,9817900,0
2020-03-23,1827.75,1919.4,1812.0,1902.83,7808500,0
2020-03-24,1951.5,1955.0,1900.34,1940.1,7147100,0
2020-03-25,1920.69,1950.26,1885.78,1885.84,6479100,0
2020-03-26,1902.0,1956.49,1889.29,1955.49,6221300,0
2020-03-27,1930.86,1939.79,1899.92,1900.1,5387900,0
2020-03-30,1922.83,1973.63,1912.34,1963.95,6126100,0
2020-03-31,1964.35,1993.02,1944.01,1949.72,5123600,0
2020-04-01,1932.97,1944.96,1893.0,1907.7,4121900,0
2020-04-02,1901.64,1927.53,1890.0,1918.83,4336000,0
2020-04-03,1911.15,1926.33,1889.15,1906.59,3609900,0
2020-04-06,1936.0,1998.52,1930.02,1997.59,5773200,0
2020-04-07,2017.11,2035.72,1997.62,2011.6,5114000,0
2020-04-08,2021.0,2044.0,2011.15,2043.0,3977300,0
2020-04-09,2044.3,2053.0,2017.66,2042.76,4655600,0
2020-04-13,2040.0,2180.0,2038.0,2168.87,6716700,0
2020-04-14,2200.47,2292.0,2186.21,2283.32,8087200,0
2020-04-15,2257.68,2333.37,2245.0,2307.68,6866600,0
2020-04-16,2346.0,2461.0,2335.0,2408.19,12038200,0
2020-04-17,2372.33,2400.0,2316.02,2375.0,7930000,0
2020-04-20,2389.95,2444.98,2386.05,2393.61,5770700,0
2020-04-21,2416.61,2428.31,2279.66,2328.12,7476700,0
2020-04-22,2369.0,2394.0,2351.0,2363.49,4218300,0
2020-04-23,2399.98,2424.22,2382.08,2399.45,5066600,0
2020-04-24,2417.0,2420.43,2382.0,2410.22,3831800,0
2020-04-27,2443.2,2444.88,2363.0,2376.0,5645600,0
2020-04-28,2372.1,2373.5,2306.0,2314.08,5269400,0
2020-04-29,2330.01,2391.89,2310.0,2372.71,4591600,0
2020-04-30,2419.84,2475.0,2396.01,2474.0,9534600,0
2020-05-01,2336.8,2362.44,2258.19,2286.04,9772600,0
2020-05-04,2256.38,2326.98,2256.38,2315.99,4865900,0
2020-05-05,2340.0,2351.0,2307.13,2317.8,3242500,0
2020-05-06,2329.44,2357.45,2320.0,2351.26,3117800,0
2020-05-07,2374.78,2376.0,2343.11,2367.61,3396400,0
2020-05-08,2372.14,2387.24,2357.0,2379.61,3211200,0
2020-05-11,2374.7,2419.67,2372.11,2409.0,3259200,0
2020-05-12,2411.85,2419.0,2355.0,2356.95,3074900,0
2020-05-13,2366.8,2407.7,2337.8,2367.92,4782900,0
2020-05-14,2361.01,2391.37,2353.21,2388.85,3648100,0
2020-05-15,2368.52,2411.0,2356.37,2409.78,4227500,0
2020-05-18,2404.35,2433.0,2384.01,2426.26,4366600,0
2020-05-19,2429.83,2485.0,2428.97,2449.33,4320500,0
2020-05-20,2477.87,2500.01,2467.27,2497.94,3998100,0
2020-05-21,2500.0,2525.45,2442.54,2446.74,5114400,0
2020-05-22,2455.01,2469.85,2430.13,2436.88,2867100,0
2020-05-26,2458.0,2462.0,2414.06,2421.86,3568200,0
2020-05-27,2404.99,2413.58,2330.0,2410.39,5056900,0
2020-05-28,2384.33,2436.97,2378.23,2401.1,3190200,0
2020-05-29,2415.94,2442.37,2398.2,2442.37,3529300,0
2020-06-01,2448.0,2476.93,2444.17,2471.04,2928900,0
2020-06-02,2467.0,2473.53,2445.31,2472.41,2529900,0
2020-06-03,2468.01,2488.0,2461.17,2478.4,2671000,0
2020-06-04,2477.43,2507.54,2450.01,2460.6,2948700,0
2020-06-05,2444.51,2488.65,2437.13,2483.0,3306400,0
2020-06-08,2500.2,2530.0,2487.34,2524.06,3970700,0
2020-06-09,2529.44,2626.43,2525.0,2600.86,5176000,0
2020-06-10,2645.0,2722.35,2626.26,2647.45,4946000,0
2020-06-11,2603.5,2671.38,2536.23,2557.96,5800100,0
2020-06-12,2601.21,2621.48,2503.35,2545.02,5429600,0
2020-06-15,2526.6,2584.0,2508.0,2572.68,3865100,0
2020-06-16,2620.0,2620.0,2576.0,2615.27,3585600,0
2020-06-17,2647.5,2655.0,2631.82,2640.98,2951100,0
2020-06-18,2647.01,2659.64,2636.11,2653.98,2487800,0
2020-06-19,2678.08,2697.43,2659.0,2675.01,5777000,0
2020-06-22,2684.5,2715.0,2669.0,2713.82,3208800,0
2020-06-23,2726.02,2783.11,2718.04,2764.41,4231700,0
2020-06-24,2780.0,2796.0,2721.0,2734.4,4526600,0
2020-06-25,2739.55,2756.23,2712.14,2754.58,2968700,0
2020-06-26,2775.06,2782.57,2688.0,2692.87,6500800,0
2020-06-29,2690.01,2696.8,2630.08,2680.38,4223400,0
2020-06-30,2685.07,2769.63,2675.03,2758.82,3769700,0
2020-07-01,2757.99,2895.0,2754.0,2878.7,6363400,0
2020-07-02,2912.01,2955.56,2871.1,2890.3,6593400,0
2020-07-06,2934.97,3059.88,2930.0,3057.04,6880600,0
2020-07-07,3058.55,3069.55,2990.0,3000.12,5257500,0
2020-07-08,3022.61,3083.97,3012.43,3081.11,5037600,0
2020-07-09,3115.99,3193.88,3074.0,3182.63,6388700,0
2020-07-10,3191.76,3215.0,3135.7,3200.0,5486000,0
2020-07-13,3251.06,3344.29,3068.39,3104.0,7720400,0
2020-07-14,3089.0,3127.38,2950.0,3084.0,7231900,0
2020-07-15,3080.23,3098.35,2973.18,3008.87,5788900,0
2020-07-16,2971.06,3032.0,2918.23,2999.9,6394200,0
2020-07-17,3009.0,3024.0,2948.45,2961.97,4761300,0
2020-07-20,3000.2,3201.36,2994.02,3196.84,7598200,0
2020-07-21,3232.49,3240.58,3105.72,3138.29,6135000,0
2020-07-22,3125.0,3150.0,3065.26,3099.91,4104200,0
2020-07-23,3098.27,3098.27,2970.0,2986.55,5656900,0
2020-07-24,2930.0,3031.58,2888.0,3008.91,5632400,0
2020-07-27,3062.0,3098.0,3015.77,3055.21,4170500,0
2020-07-28,3054.27,3077.09,2995.76,3000.33,3126700,0
2020-07-29,3030.99,3039.16,2996.77,3033.53,2974100,0
2020-07-30,3014.0,3092.0,3005.0,3051.88,6128300,0
2020-07-31,3244.0,3246.82,3151.0,3164.68,8085500,0
2020-08-03,3180.51,3184.0,3104.0,3111.89,5074700,0
2020-08-04,3101.21,3167.24,3101.21,3138.83,4694300,0
2020-08-05,3143.77,3213.59,3127.3,3205.03,3930000,0
2020-08-06,3194.36,3247.47,3165.43,3225.0,3940600,0
2020-08-07,3224.01,3240.81,3140.67,3167.46,3929600,0
2020-08-10,3170.31,3172.51,3101.52,3148.16,3167300,0
2020-08-11,3113.2,3159.22,3073.0,3080.67,3718100,0
2020-08-12,3108.0,3174.39,3101.42,3162.24,3527200,0
2020-08-13,3182.99,3217.52,3155.0,3161.02,3149000,0
2020-08-14,3178.18,3178.24,3120.0,3148.02,2751700,0
2020-08-17,3173.12,3194.97,3154.18,3182.41,2691200,0
2020-08-18,3212.0,3320.0,3205.82,3312.49,5346000,0
2020-08-19,3303.01,3315.9,3256.0,3260.48,4185100,0
2020-08-20,3252.0,3312.62,3238.0,3297.37,3332500,0
2020-08-21,3295.0,3314.4,3275.39,3284.72,3575900,0
2020-08-24,3310.15,3380.32,3257.56,3307.46,4666300,0
2020-08-25,3294.99,3357.4,3267.0,3346.49,3992800,0
2020-08-26,3351.11,3451.74,3344.57,3441.85,6508700,0
2020-08-27,3450.05,3453.0,3378.0,3400.0,4264800,0
2020-08-28,3423.0,3433.37,3386.5,3401.8,2897000,0
2020-08-31,3408.99,3495.0,3405.0,3450.96,4185900,0
2020-09-01,3489.58,3513.87,3467.0,3499.12,3476400,0
2020-09-02,3547.0,3552.25,3486.69,3531.45,3931500,0
