date,Close
2020-07-10,137.46
2020-07-13,126.55
2020-07-14,135.95
2020-07-15,136.49
2020-07-16,136.95
2020-07-17,141.1
2020-07-20,144.84
2020-07-21,145.03
2020-07-22,149.19
2020-07-23,147.95
2020-07-24,148.36
2020-07-27,150.83
2020-07-28,151.38
2020-07-29,155.46
2020-07-30,155.87
2020-07-31,154.95
2020-08-03,159.49
2020-08-04,166.69
2020-08-05,174.12
2020-08-06,222.99
2020-08-07,192.0
2020-08-10,190.12
2020-08-11,187.65
2020-08-12,193.22
2020-08-13,193.43
2020-08-14,196.68
2020-08-17,195.0
2020-08-18,202.61
2020-08-19,199.31
2020-08-20,202.59
2020-08-21,202.2
2020-08-24,200.89
2020-08-25,202.93
2020-08-26,207.82
2020-08-27,208.01
2020-08-28,218.44
2020-08-31,215.96
2020-09-01,227.19
2020-09-02,222.98
2020-09-03,198.51
2020-09-04,187.0
2020-09-08,181.0
2020-09-09,179.86
2020-09-10,178.63
2020-09-11,174.24
2020-09-14,171.55
2020-09-15,171.92
2020-09-16,175.9
2020-09-17,166.44
2020-09-18,164.78
2020-09-21,173.67
2020-09-22,226.83
2020-09-23,218.67
2020-09-24,208.35
2020-09-25,203.26
2020-09-28,218.02
2020-09-29,226.03
2020-09-30,223.06
2020-10-01,238.1
2020-10-02,222.7
2020-10-05,225.01
2020-10-06,214.65
2020-10-07,216.96
2020-10-08,214.0
2020-10-09,213.45
2020-10-12,209.5
2020-10-13,216.85
2020-10-14,213.22
2020-10-15,224.39
2020-10-16,221.34
2020-10-19,213.68
2020-10-20,199.98
2020-10-21,192.23
2020-10-22,202.2
2020-10-23,202.64
2020-10-26,201.38
2020-10-27,208.32
2020-10-28,203.0
2020-10-29,191.19
2020-10-30,185.35
2020-11-02,185.01
2020-11-03,191.0
2020-11-04,201.2
2020-11-05,204.51
2020-11-06,210.0
2020-11-09,194.15
2020-11-10,192.49
2020-11-11,207.25
2020-11-12,214.74
2020-11-13,211.08
