date,Close
2019-08-01,185.45
2019-08-02,178.93
2019-08-05,174.46
2019-08-06,179.63
2019-08-07,181.36
2019-08-08,186.35
2019-08-09,182.82
2019-08-12,178.82
2019-08-13,179.59
2019-08-14,174.68
2019-08-15,175.44
2019-08-16,177.83
2019-08-19,178.67
2019-08-20,179.67
2019-08-21,183.33
2019-08-22,183.97
2019-08-23,180.03
2019-08-26,182.35
2019-08-27,180.11
2019-08-28,182.7
2019-08-29,186.06
2019-08-30,184.67
2019-09-03,179.54
2019-09-04,180.7
2019-09-05,188.41
2019-09-06,203.14
2019-09-09,194.39
2019-09-10,193.26
2019-09-11,196.41
2019-09-12,198.73
2019-09-13,195.18
2019-09-16,193.7
2019-09-17,195.47
2019-09-18,195.36
2019-09-19,193.61
2019-09-20,189.3
2019-09-23,195.18
2019-09-24,193.85
2019-09-25,193.02
2019-09-26,191.54
2019-09-27,189.72
2019-09-30,192.53
2019-10-01,192.69
2019-10-02,189.13
2019-10-03,190.15
2019-10-04,193.12
2019-10-07,191.66
2019-10-08,191.37
2019-10-09,192.16
2019-10-10,198.13
2019-10-11,201.62
2019-10-14,203.04
2019-10-15,203.89
2019-10-16,203.08
2019-10-17,204.96
2019-10-18,207.11
2019-10-21,205.28
2019-10-22,204.4
2019-10-23,205.46
2019-10-24,206.84
2019-10-25,208.0
2019-10-28,205.97
2019-10-29,205.58
2019-10-30,205.85
2019-10-31,204.27
2019-11-01,200.69
2019-11-04,196.48
2019-11-05,194.34
2019-11-06,200.74
2019-11-07,202.82
2019-11-08,204.13
2019-11-11,207.19
2019-11-12,207.81
2019-11-13,211.11
2019-11-14,213.22
2019-11-15,215.91
2019-11-18,218.46
2019-11-19,216.88
2019-11-20,217.04
2019-11-21,216.74
2019-11-22,219.9
2019-11-25,222.16
2019-11-26,222.84
2019-11-27,228.83
2019-11-29,225.69
2019-12-02,225.53
2019-12-03,223.19
2019-12-04,225.58
2019-12-05,230.79
2019-12-06,229.38
2019-12-09,230.88
2019-12-10,229.65
2019-12-11,233.19
2019-12-12,224.47
2019-12-13,223.55
2019-12-16,225.35
2019-12-17,222.98
2019-12-18,224.31
2019-12-19,224.13
2019-12-20,230.29
2019-12-23,228.13
2019-12-24,229.03
2019-12-26,231.17
2019-12-27,230.02
2019-12-30,230.83
2019-12-31,231.67
2020-01-02,233.42
2020-01-03,232.64
2020-01-06,235.43
2020-01-07,233.7
2020-01-08,237.27
2020-01-09,235.9
2020-01-10,234.84
2020-01-13,245.18
2020-01-14,243.77
2020-01-15,243.49
2020-01-16,243.71
2020-01-17,241.25
2020-01-21,242.52
2020-01-22,244.3
2020-01-23,243.06
2020-01-24,240.35
2020-01-27,236.74
2020-01-28,239.35
2020-01-29,243.66
2020-01-30,243.77
2020-01-31,239.39
2020-02-03,246.37
2020-02-04,247.99
2020-02-05,243.9
2020-02-06,243.78
2020-02-07,243.51
2020-02-10,248.54
2020-02-11,251.58
2020-02-12,253.94
2020-02-13,253.86
2020-02-14,254.41
2020-02-18,259.23
2020-02-19,262.51
2020-02-20,263.68
2020-02-21,255.9
2020-02-24,246.21
2020-02-25,238.81
2020-02-26,238.56
2020-02-27,220.7
2020-02-28,217.41
2020-03-02,228.9
2020-03-03,227.13
2020-03-04,231.62
2020-03-05,221.19
2020-03-06,218.55
2020-03-09,199.77
2020-03-10,204.12
2020-03-11,193.74
2020-03-12,169.13
2020-03-13,176.75
2020-03-16,138.98
2020-03-17,144.88
2020-03-18,140.36
2020-03-19,154.86
2020-03-20,165.01
2020-03-23,172.3
2020-03-24,192.74
2020-03-25,193.62
2020-03-26,200.8
2020-03-27,188.84
2020-03-30,193.94
2020-03-31,189.55
2020-04-01,183.5
2020-04-02,185.49
2020-04-03,181.25
2020-04-06,194.95
2020-04-07,194.92
2020-04-08,196.01
2020-04-09,203.51
2020-04-13,199.27
2020-04-14,205.18
2020-04-15,207.95
2020-04-16,209.19
2020-04-17,225.86
2020-04-20,218.59
2020-04-21,206.72
2020-04-22,212.09
2020-04-23,211.64
2020-04-24,214.55
2020-04-27,226.89
2020-04-28,224.47
2020-04-29,232.43
2020-04-30,223.48
2020-05-01,218.69
2020-05-04,218.69
2020-05-05,218.21
2020-05-06,223.18
2020-05-07,225.99
2020-05-08,237.99
2020-05-11,245.62
2020-05-12,242.6
2020-05-13,229.39
2020-05-14,237.57
2020-05-15,247.09
2020-05-18,255.65
2020-05-19,251.41
2020-05-20,258.38
2020-05-21,267.53
2020-05-22,276.73
2020-05-26,281.41
2020-05-27,281.5
2020-05-28,284.42
2020-05-29,300.1
2020-06-01,308.69
2020-06-02,312.3
2020-06-03,323.74
2020-06-04,317.42
2020-06-05,319.78
2020-06-08,315.3
2020-06-09,316.4
2020-06-10,323.25
2020-06-11,308.12
2020-06-12,296.36
2020-06-15,303.05
2020-06-16,310.61
2020-06-17,303.69
2020-06-18,302.98
2020-06-19,297.38
2020-06-22,304.69
2020-06-23,301.16
2020-06-24,295.22
2020-06-25,295.13
2020-06-26,289.53
2020-06-29,294.35
2020-06-30,312.01
2020-07-01,308.62
2020-07-02,304.77
2020-07-06,314.35
2020-07-07,306.74
2020-07-08,309.88
2020-07-09,315.08
2020-07-10,314.39
2020-07-13,305.15
2020-07-14,308.32
2020-07-15,312.51
2020-07-16,313.08
2020-07-17,316.82
2020-07-20,326.84
2020-07-21,325.39
2020-07-22,326.72
2020-07-23,320.01
2020-07-24,321.5
2020-07-27,331.55
2020-07-28,322.64
2020-07-29,325.74
2020-07-30,323.66
2020-07-31,325.59
2020-08-03,328.59
2020-08-04,328.21
2020-08-05,340.42
2020-08-06,339.18
2020-08-07,342.12
2020-08-10,344.32
2020-08-11,335.37
2020-08-12,345.33
2020-08-13,350.29
2020-08-14,349.12
2020-08-17,354.87
2020-08-18,358.78
2020-08-19,360.84
2020-08-20,366.42
2020-08-21,368.75
2020-08-24,376.31
2020-08-25,378.5
2020-08-26,381.5
2020-08-27,374.84
2020-08-28,377.48
2020-08-31,375.67
2020-09-01,391.16
2020-09-02,398.29
2020-09-03,377.87
2020-09-04,361.41
2020-09-08,349.8
2020-09-09,323.93
2020-09-10,320.0
2020-09-11,313.39
2020-09-14,313.82
2020-09-15,315.49
2020-09-16,309.99
2020-09-17,303.11
2020-09-18,294.76
2020-09-21,295.56
2020-09-22,313.6
2020-09-23,316.77
2020-09-24,315.58
2020-09-25,315.35
2020-09-28,318.73
2020-09-29,323.67
2020-09-30,329.37
2020-10-01,341.05
2020-10-02,332.67
2020-10-05,337.87
2020-10-06,329.29
2020-10-07,338.91
2020-10-08,337.94
2020-10-09,346.46
2020-10-12,348.0
2020-10-13,356.29
2020-10-14,352.07
2020-10-15,353.61
2020-10-16,349.95
2020-10-19,336.46
2020-10-20,330.04
2020-10-21,325.5
2020-10-22,325.67
2020-10-23,333.92
2020-10-26,331.6
2020-10-27,333.81
2020-10-28,329.51
2020-10-29,330.15
2020-10-30,319.29
2020-11-02,315.5
2020-11-03,327.13
2020-11-04,340.18
2020-11-05,347.18
2020-11-06,343.8
2020-11-09,326.96
2020-11-10,322.19
2020-11-11,336.68
2020-11-12,329.91
2020-11-13,325.45
